ProspectiveBuyerKey,ProspectAlternateKey,FirstName,MiddleName,LastName,BirthDate,MaritalStatus,Gender,EmailAddress,YearlyIncome,TotalChildren,NumberChildrenAtHome,Education,Occupation,HouseOwnerFlag,NumberCarsOwned,AddressLine1,AddressLine2,City,StateProvinceCode,PostalCode,Phone,Salutation,Unknown
1853,7905,Shaun,null,Nara,12.02.1969 0:00:00,M,M,snara@northwindtraders.com,"100 000,00 ₽",1,1,Bachelors,Management,1,3,3128 Ramsey Circle,null,Edmonds,WA,98020,1 (11) 500 555-0176,Mr.,1
1854,1423,Shawna,M,Nath,09.07.1974 0:00:00,M,F,snath@adventure-works.com,"10 000,00 ₽",1,1,High Schoo,Manual,0,1,3788 Concord Place,null,Burlingame,CA,94010,1 (11) 500 555-0125,Ms.,4
1855,7907,Shaun,null,Nath,06.10.1979 0:00:00,S,M,snath@lucernepublishing.com,"20 000,00 ₽",0,0,Partial Co,Manual,0,1,2345 North Freeway,null,Houston,TX,77003,1 (11) 500 555-0116,Mr.,4
1856,6354,Sabrina,null,Navarro,19.04.1987 0:00:00,M,F,snavarro@contoso.com,"40 000,00 ₽",1,1,Bachelors,Skilled Manual,0,1,2575 Rocky Mountain Ave.,null,Loveland,CO,80537,1 (11) 500 555-0172,Ms.,3
1857,42985575795,Savannah,null,Nelson,20.08.1968 0:00:00,S,F,snelson@contoso.com,"90 000,00 ₽",3,2,Partial Co,Professional,0,1,1064 William Way,null,Woodland Hills,CA,91364,1 (11) 500 555-0153,Ms.,4
1858,42810765500,Sydney,null,Nelson,01.10.1984 0:00:00,S,F,snelson@contoso.com,"30 000,00 ₽",0,0,Partial Co,Clerical,1,1,6067 Mt. Diablo St.,null,Torrance,CA,90505,1 (11) 500 555-0178,Ms.,4
1859,6367,Sabrina,P,Ortega,23.09.1970 0:00:00,S,F,sortega@adatum.com,"40 000,00 ₽",4,3,High Schoo,Skilled Manual,1,3,8245 Pinehurst Court,null,Berkeley,CA,94704,567-555-0127,Ms.,4
1860,3658,Sharon,L,Pal,07.10.1975 0:00:00,S,F,spal@adventure-works.com,"70 000,00 ₽",5,4,Partial Co,Skilled Manual,1,3,8502 Diver Way,null,Chula Vista,CA,91910,1 (11) 500 555-0143,Ms.,4
1861,9140,Shane,L,Patel,09.03.1967 0:00:00,M,M,spatel@fineartschool.net,"50 000,00 ₽",2,1,Partial Hi,Skilled Manual,1,2,5457 Woodcrest Dr.,Apt F,Marysville,WA,98270,173-555-0113,Mr.,1
1862,12172964811,Stephanie,B,Patterson,14.02.1973 0:00:00,M,F,spatterson@lucernepublishing.com,"90 000,00 ₽",0,0,Partial Co,Professional,1,1,8128 Kane Circle,null,Bountiful,UT,84010,564-555-0187,Ms.,0
1863,9161,Shane,A,Perez,28.10.1964 0:00:00,M,M,sperez@adventure-works.com,"70 000,00 ₽",4,3,High Schoo,Professional,1,1,2118 Little Dr.,null,Burlingame,CA,94010,809-555-0132,Mr.,4
1864,3341,Sergio,null,Perez,06.12.1981 0:00:00,M,M,sperez@contoso.com,"60 000,00 ₽",1,0,Graduate D,Skilled Manual,1,0,313 Ladera,null,San Gabriel,CA,91776,169-555-0190,Mr.,4
1865,64977737100,Seth,E,Peterson,18.06.1973 0:00:00,S,M,speterson@humongousinsurance.com,"70 000,00 ₽",0,0,Bachelors,Professional,0,2,6386 Holiday Hill Dr,null,Lebanon,OR,97355,1 (11) 500 555-0173,Mr.,1
1866,41799846300,Stephanie,A,Phillips,21.03.1978 0:00:00,S,F,sphillips@adatum.com,"10 000,00 ₽",2,2,High Schoo,Manual,0,1,2755 Fairfield Ave,null,Bellflower,CA,90706,1 (11) 500 555-0166,Ms.,4
1867,73855183720,Sean,N,Phillips,17.10.1985 0:00:00,S,M,sphillips@cpandl.com,"80 000,00 ₽",4,4,Graduate D,Management,1,1,473 Heather Road,null,Concord,CA,94519,1 (11) 500 555-0156,Mr.,4
1868,9148,Shane,M,Prasad,12.05.1981 0:00:00,M,M,sprasad@fabrikam.com,"50 000,00 ₽",2,0,High Schoo,Skilled Manual,1,2,Spring Meadows Place,null,Holland,OH,43528,1 (11) 500 555-0168,Mr.,3
1869,966,Shannon,null,Ramos,22.01.1970 0:00:00,S,M,sramos@cpandl.com,"100 000,00 ₽",0,3,Partial Co,Professional,1,2,8412 Jorge,null,Concord,CA,94519,778-555-0115,Mr.,4
1870,70089464187,Seth,K,Reed,24.02.1985 0:00:00,M,M,sreed@fabrikam.com,"40 000,00 ₽",3,3,Partial Co,Clerical,1,2,3005 Potomac Drive,null,Beaverton,OR,97005,186-555-0194,Mr.,1
1871,70089464187,Reed,K,Seth,24.02.1985 0:00:00,M,M,sreed@fabrikam.com,"40 000,00 ₽",3,3,Partial Co,Clerical,1,2,3005 Potomac Drive,null,Beaverton,OR,97005,186-555-0194,Mr.,1
1872,66539683938,Seth,B,Richardson,03.01.1980 0:00:00,S,M,srichardson@cohovineyard.com,"40 000,00 ₽",2,2,Partial Co,Clerical,1,2,1371 Rogers Ave,null,Imperial Beach,CA,91932,1 (11) 500 555-0159,Mr.,4
1873,11021481800,Sydney,L,Richardson,29.09.1968 0:00:00,M,F,srichardson@proseware.com,"40 000,00 ₽",2,0,Partial Co,Clerical,1,1,2973 Tanager Road,null,Lynnwood,WA,98036,929-555-0168,Ms.,1
1874,68839898100,Sebastian,null,Rivera,07.08.1983 0:00:00,S,M,srivera@lucernepublishing.com,"60 000,00 ₽",0,0,Partial Co,Professional,0,2,Town East Center,null,Mesquite,TX,75149,924-555-0166,Mr.,4
1875,55029375553,Samantha,G,Robinson,25.11.1946 0:00:00,S,F,srobinson@litwareinc.com,"50 000,00 ₽",3,0,Graduate D,Management,0,2,4475 Terra Calitina,null,W. Linn,OR,97068,125-555-0137,Ms.,1
1876,39010922908,Savannah,null,Rogers,17.08.1973 0:00:00,S,F,srogers@fabrikam.com,"90 000,00 ₽",2,0,Bachelors,Management,1,1,Adirondack Factory Outlet,null,Lake George,NY,12845,1 (11) 500 555-0164,Ms.,2
1877,8713,Stacy,null,Romero,30.08.1950 0:00:00,S,F,sromero@alpineskihouse.com,"80 000,00 ₽",4,0,Bachelors,Management,1,2,4945 Pennsylvania Blvd.,null,Colma,CA,94014,113-555-0185,Ms.,4
1878,970,Shannon,M,Rubio,17.12.1978 0:00:00,M,M,srubio@cpandl.com,"30 000,00 ₽",3,3,Partial Co,Clerical,0,0,4352 Acardia Pl.,null,Coronado,CA,92118,1 (11) 500 555-0185,Mr.,4
1879,3123,Stefanie,J,Sai,30.06.1973 0:00:00,M,F,ssai@northwindtraders.com,"80 000,00 ₽",4,3,Partial Co,Professional,1,1,9277 Ridgewood Court,null,Issaquah,WA,98027,290-555-0147,Ms.,1
1880,3140,Stefanie,F,Sanchez,26.03.1977 0:00:00,M,F,ssanchez@fabrikam.com,"40 000,00 ₽",0,0,Bachelors,Clerical,0,0,6730 Green Leaf Drive,null,Beaverton,OR,97005,1 (11) 500 555-0186,Ms.,1
1881,8725,Stacy,P,Sanz,22.08.1959 0:00:00,M,F,ssanz@humongousinsurance.com,"50 000,00 ₽",2,1,Partial Co,Professional,1,2,3828 Baltic Sea Ct,null,Lake Oswego,OR,97034,497-555-0111,Ms.,1
1882,3329,Sergio,D,Sara,24.02.1950 0:00:00,M,M,ssara@fineartschool.net,"50 000,00 ₽",3,0,Bachelors,Management,1,2,2204 Terry Lynn Lane,null,Marysville,WA,98270,117-555-0182,Mr.,1
1883,1186,Summer,J,Sara,11.06.1955 0:00:00,S,F,ssara@treyresearch.net,"40 000,00 ₽",4,0,High Schoo,Professional,0,2,2265 Park Glen Court,null,Port Orchard,WA,98366,531-555-0137,Ms.,1
1884,44205911200,Sierra,null,Scott,16.11.1982 0:00:00,S,F,sscott@fineartschool.net,"80 000,00 ₽",0,0,Bachelors,Management,0,1,9142 Altura Drive,null,Marysville,WA,98270,301-555-0144,Ms.,1
1885,3730,Sheena,L,Sharma,16.01.1982 0:00:00,M,F,ssharma@contoso.com,"40 000,00 ₽",2,2,Partial Co,Clerical,0,0,9920 Bridgepointe Parkway,null,San Mateo,CA,94404,1 (11) 500 555-0118,Ms.,4
1886,2745,Steve,null,She,19.07.1988 0:00:00,M,M,sshe@blueyonderairlines.com,"90 000,00 ₽",4,4,Partial Co,Skilled Manual,1,2,3829 Baltic Sea Ct.,null,Concord,CA,94519,843-555-0144,Mr.,4
1887,8213,Sandra,L,She,27.04.1987 0:00:00,M,F,sshe@lucernepublishing.com,"20 000,00 ₽",0,0,Partial Co,Manual,1,0,100 Fifth Drive,null,Millington,TN,38054,1 (11) 500 555-0130,Ms.,5
1888,3724,Sheena,J,Tang,15.10.1988 0:00:00,S,F,stang@cpandl.com,"10 000,00 ₽",0,0,Partial Co,Manual,0,1,5 View Dr.,null,Concord,CA,94519,1 (11) 500 555-0110,Ms.,4
1889,47015771900,Sydney,E,Taylor,11.11.1977 0:00:00,S,F,staylor@alpineskihouse.com,"110 000,00 ₽",1,1,Graduate D,Management,0,3,375 Hillview Drive,null,Colma,CA,94014,239-555-0187,Ms.,4
1890,41450129151,Sydney,null,Turner,04.01.1986 0:00:00,S,F,sturner@litwareinc.com,"60 000,00 ₽",0,0,Partial Co,Skilled Manual,0,2,6998 Courthouse Drive,null,Milwaukie,OR,97222,392-555-0129,Ms.,1
1891,6359,Sabrina,J,Vazquez,03.05.1981 0:00:00,M,F,svazquez@thephone-company.com,"30 000,00 ₽",0,0,High Schoo,Manual,1,1,3890 El Camino Drive,null,Spokane,WA,99202,1 (11) 500 555-0188,Ms.,1
1892,64108631610,Steven,S,Ward,15.07.1949 0:00:00,S,M,sward@alpineskihouse.com,"80 000,00 ₽",4,0,Bachelors,Management,0,2,1440 Willow Pass Dr.,null,Colma,CA,94014,631-555-0185,Mr.,4
1893,55700464248,Samantha,null,Washington,11.05.1974 0:00:00,M,F,swashington@northwindtraders.com,"40 000,00 ₽",0,0,High Schoo,Skilled Manual,0,1,3848 East 39th Street,null,Issaquah,WA,98027,289-555-0119,Ms.,1
1894,7890,Shaun,R,Xie,01.12.1985 0:00:00,S,M,sxie@alpineskihouse.com,"40 000,00 ₽",0,0,High Schoo,Skilled Manual,1,2,5812 Cincerto Circle,null,Colma,CA,94014,320-555-0117,Mr.,4
1895,10140,Shannon,null,Xu,09.09.1966 0:00:00,M,F,sxu@thephone-company.com,"50 000,00 ₽",1,0,Partial Co,Skilled Manual,0,1,4800 Atchinson Stage Ct.,null,Seattle,WA,98104,1 (11) 500 555-0144,Ms.,1
1896,78033453822,Sean,L,Young,18.04.1969 0:00:00,M,M,syoung@thephone-company.com,"70 000,00 ₽",3,1,High Schoo,Professional,1,0,2880 Ponderosa Dr.,null,Seattle,WA,98104,238-555-0132,Mr.,1
1897,3727,Sheena,null,Yuan,27.08.1982 0:00:00,M,F,syuan@blueyonderairlines.com,"50 000,00 ₽",0,0,Graduate D,Skilled Manual,0,0,2886 Chaparral Court,Space #45,Concord,CA,94519,651-555-0148,Ms.,4
1898,7894,Shaun,null,Yuan,22.08.1981 0:00:00,S,M,syuan@cpandl.com,"40 000,00 ₽",4,4,Partial Co,Clerical,0,2,651 Melody Dr.,null,Concord,CA,94519,506-555-0110,Mr.,4
1899,2720,Steve,J,Zhang,12.05.1974 0:00:00,M,M,szhang@alpineskihouse.com,"40 000,00 ₽",1,0,Bachelors,Skilled Manual,1,0,2887 Pinecrest Court,null,Colma,CA,94014,1 (11) 500 555-0162,Mr.,4
1900,8162,Stacey,N,Zhang,08.08.1975 0:00:00,S,F,szhang@cohovineyard.com,"70 000,00 ₽",5,0,Graduate D,Professional,0,0,7826 W. Hookston Road,null,Lincoln Acres,CA,91950,871-555-0115,Ms.,4
1901,10127,Shannon,E,Zhang,11.10.1982 0:00:00,S,F,szhang@fabrikam.com,"90 000,00 ₽",0,0,High Schoo,Management,1,3,4496 Barnes Crossing Rd.,null,Tupelo,MS,38804,1 (11) 500 555-0122,Ms.,5
1902,25045771002,Samuel,A,Zhang,14.10.1984 0:00:00,S,M,szhang@litwareinc.com,"50 000,00 ₽",0,0,High Schoo,Skilled Manual,1,2,1094 Loveridge Circle,null,Oregon City,OR,97045,159-555-0178,Mr.,1
1903,2065,Suzanne,null,Zhao,14.02.1952 0:00:00,S,F,szhao@contoso.com,"60 000,00 ₽",3,0,Graduate D,Management,0,2,8314 Brandywine Way,null,San Diego,CA,92102,146-555-0116,Ms.,4
1904,2731,Steve,null,Zhao,06.02.1971 0:00:00,M,M,szhao@thephone-company.com,"80 000,00 ₽",5,4,Partial Co,Professional,1,3,7985 Center Street,null,Renton,WA,98055,573-555-0192,Mr.,1
1905,2075,Suzanne,M,Zheng,02.12.1987 0:00:00,S,F,szheng@fineartschool.net,"10 000,00 ₽",0,0,Partial Hi,Manual,1,2,5489 Patterson Blvd.,null,Lynnwood,WA,98036,1 (11) 500 555-0152,Ms.,1
1906,8183,Stacey,A,Zheng,03.10.1972 0:00:00,S,F,szheng@humongousinsurance.com,"10 000,00 ₽",3,2,Partial Hi,Manual,1,2,4650 Peachwillow,null,Corvallis,OR,97330,1 (11) 500 555-0114,Ms.,1
1907,2735,Steve,A,Zhu,28.07.1955 0:00:00,M,M,szhu@alpineskihouse.com,"60 000,00 ₽",5,0,Bachelors,Management,1,3,6453 Pacific,null,Colma,CA,94014,511-555-0111,Mr.,4
1908,77368679000,Timothy,R,Adams,12.06.1967 0:00:00,S,M,tadams@lucernepublishing.com,"60 000,00 ₽",2,0,High Schoo,Professional,1,2,Fiesta Trail Shopping Center,null,San Antonio,TX,78204,686-555-0191,Mr.,4
1909,1694,Tommy,null,Aggarwal,23.09.1963 0:00:00,S,M,taggarwal@margiestravel.com,"20 000,00 ₽",2,0,Partial Hi,Manual,0,2,1902 Santa Cruz,null,Bothell,WA,98011,245-555-0121,Mr.,1
1910,7951,Tony,S,Aggarwal,30.04.1957 0:00:00,M,M,taggarwal@margiestravel.com,"40 000,00 ₽",4,0,High Schoo,Professional,0,2,9736 Colorado Dr.,null,Burien,WA,98168,348-555-0115,Mr.,1
1911,7976,Terry,I,Aggarwal,17.10.1985 0:00:00,S,M,taggarwal@northwindtraders.com,"30 000,00 ₽",0,0,High Schoo,Skilled Manual,0,2,463 H Stagecoach Rd.,null,Kenmore,WA,98028,795-555-0187,Mr.,1
1912,7556,Tracy,null,Anand,18.12.1962 0:00:00,S,F,tanand@adatum.com,"90 000,00 ₽",4,2,Partial Co,Professional,0,2,4159 Apple Drive,null,Bellflower,CA,90706,1 (11) 500 555-0115,Ms.,4
1913,7986,Terry,L,Anand,24.05.1956 0:00:00,M,M,tanand@humongousinsurance.com,"130 000,00 ₽",4,4,Partial Co,Professional,1,4,5536 Court Lane,null,Lake Oswego,OR,97034,1 (11) 500 555-0187,Mr.,1
1914,3450,Terrance,null,Arun,17.11.1979 0:00:00,S,M,tarun@northwindtraders.com,"50 000,00 ₽",0,0,Graduate D,Skilled Manual,0,0,2345 West Spencer Road,null,Lynnwood,WA,98036,1 (11) 500 555-0178,Mr.,1
1915,56999007500,Trevor,null,Bennett,20.12.1950 0:00:00,S,M,tbennett@margiestravel.com,"50 000,00 ₽",3,0,Bachelors,Management,1,2,9435 Breck Court,null,Bellevue,WA,98004,723-555-0197,Mr.,1
1916,3717,Tasha,C,Bhat,22.12.1970 0:00:00,M,F,tbhat@thephone-company.com,"40 000,00 ₽",4,3,High Schoo,Skilled Manual,1,3,6097 Mt. Mckinley Ct.,null,Redmond,WA,98052,626-555-0136,Ms.,1
1917,8503,Todd,null,Cai,17.07.1967 0:00:00,S,M,tcai@litwareinc.com,"40 000,00 ₽",1,0,Partial Co,Clerical,0,1,6046 Dale Pl,null,Woodburn,OR,97071,528-555-0111,Mr.,1
1918,75644458532,Timothy,null,Carter,09.04.1971 0:00:00,S,M,tcarter@cohovineyard.com,"50 000,00 ₽",1,0,Partial Co,Skilled Manual,1,1,7941 Cristobal,null,Grossmont,CA,91941,330-555-0110,Mr.,4
1919,1301,Toni,C,Chandra,21.01.1976 0:00:00,M,F,tchandra@adventure-works.com,"110 000,00 ₽",0,0,Graduate D,Management,1,3,8447 East Lake Court,null,Chula Vista,CA,91910,1 (11) 500 555-0114,Ms.,4
1920,4515,Tabitha,null,Chandra,23.10.1988 0:00:00,M,F,tchandra@cpandl.com,"30 000,00 ₽",3,3,Partial Co,Clerical,1,2,636 Vine Hill Way,null,Coronado,CA,92118,1 (11) 500 555-0117,Ms.,4
1921,53891920447,Taylor,K,Clark,19.11.1966 0:00:00,S,F,tclark@thephone-company.com,"20 000,00 ₽",2,1,Partial Hi,Clerical,1,2,1439 N. Michell Canyon Road,null,Sedro Woolley,WA,98284,649-555-0151,Ms.,1
1922,5259,Tamara,D,Deng,20.01.1988 0:00:00,S,F,tdeng@northwindtraders.com,"50 000,00 ₽",0,0,Partial Co,Skilled Manual,0,1,3333 Maureen Circle,null,Issaquah,WA,98027,989-555-0177,Ms.,1
1923,1681,Tommy,null,Deng,22.03.1958 0:00:00,S,M,tdeng@northwindtraders.com,"30 000,00 ₽",2,1,Partial Hi,Skilled Manual,0,4,1121 Boynton Avenue,null,Issaquah,WA,98027,227-555-0117,Mr.,1
1924,4520,Tabitha,P,Engineer,26.08.1945 0:00:00,M,F,tengineer@fineartschool.net,"60 000,00 ₽",2,0,Graduate D,Management,1,2,9652 Los Angeles,null,Monroe,WA,98272,930-555-0157,Ms.,1
1925,6222,Theresa,C,Gil,03.10.1966 0:00:00,M,F,tgil@contoso.com,"70 000,00 ₽",2,1,Partial Co,Professional,1,0,6936 Andrews Drive,null,San Diego,CA,92102,829-555-0151,Ms.,4
1926,7983,Terry,null,Goel,05.04.1970 0:00:00,M,M,tgoel@adatum.com,"60 000,00 ₽",1,0,Partial Co,Skilled Manual,1,1,9980 S Alma School Road,null,Chandler,AZ,85225,1 (11) 500 555-0149,Mr.,4
1927,7958,Tony,R,Goel,25.01.1947 0:00:00,S,M,tgoel@alpineskihouse.com,"130 000,00 ₽",2,3,Bachelors,Management,0,3,9819 Sunsine Drive,null,Chula Vista,CA,91910,277-555-0195,Mr.,4
1928,57324815392,Tristan,J,Griffin,16.01.1977 0:00:00,S,M,tgriffin@alpineskihouse.com,"30 000,00 ₽",5,0,Graduate D,Clerical,1,0,1510 Bidwell Street,null,Colma,CA,94014,1 (11) 500 555-0117,Mr.,4
1929,57168099284,Trevor,L,Griffin,26.07.1960 0:00:00,M,M,tgriffin@humongousinsurance.com,"50 000,00 ₽",2,1,High Schoo,Professional,1,2,3947 Alhambra Valley Rd,null,Lake Oswego,OR,97034,872-555-0163,Mr.,1
1930,6219,Theresa,null,Gutierrez,04.10.1978 0:00:00,M,F,tgutierrez@thephone-company.com,"20 000,00 ₽",0,0,Partial Co,Manual,1,1,8486 Hazelwood Lane,null,Seattle,WA,98104,1 (11) 500 555-0126,Ms.,1
1931,8500,Todd,G,He,29.11.1979 0:00:00,S,M,the@proseware.com,"70 000,00 ₽",4,0,Graduate D,Professional,0,0,4409 North Ranchford,null,Lynnwood,WA,98036,992-555-0188,Mr.,1
1932,6274,Tanya,null,Hernandez,15.04.1988 0:00:00,S,F,thernandez@adatum.com,"20 000,00 ₽",0,0,Bachelors,Clerical,0,0,3723 Mt. Sequoia Ct.,null,Barstow,CA,92311,1 (11) 500 555-0183,Ms.,4
1933,6874,Teresa,L,Hernandez,30.08.1980 0:00:00,S,F,thernandez@cohovineyard.com,"130 000,00 ₽",5,5,Partial Hi,Management,1,4,9595 Barbie Dr.,null,National City,CA,91950,1 (11) 500 555-0112,Ms.,4
1934,8502,Todd,N,Hu,21.03.1977 0:00:00,M,M,thu@fabrikam.com,"120 000,00 ₽",0,1,Bachelors,Management,0,3,2596 Franklin Canyon Road,null,New York,NY,10007,111-555-0112,Mr.,2
1935,3632,Tonya,M,Jai,20.07.1970 0:00:00,M,F,tjai@margiestravel.com,"20 000,00 ₽",1,0,Graduate D,Clerical,0,0,8002 Morgan Territory Road,null,Bremerton,WA,98312,1 (11) 500 555-0114,Ms.,1
1936,3143,Tammy,M,Kapoor,25.08.1981 0:00:00,M,F,tkapoor@margiestravel.com,"40 000,00 ₽",4,4,Partial Co,Clerical,1,2,4912 La Vuelta,null,Bothell,WA,98011,762-555-0152,Ms.,1
1937,7540,Tracy,C,Kumar,12.11.1978 0:00:00,M,F,tkumar@consolidatedmessenger,"100 000,00 ₽",1,0,Graduate D,Management,0,0,8154 Via Mexico,null,Detroit,MI,48226,1 (11) 500 555-0123,Ms.,0
1938,1713,Terrence,A,Kumar,01.06.1967 0:00:00,S,M,tkumar@fabrikam.com,"50 000,00 ₽",2,0,High Schoo,Professional,0,2,8689 St. George Court,null,Branson,MO,65616,1 (11) 500 555-0174,Mr.,0
1939,9525,Tara,null,Kumar,22.12.1982 0:00:00,M,F,tkumar@proseware.com,"50 000,00 ₽",0,0,Graduate D,Skilled Manual,1,0,3758 Springwood Way,null,Lynnwood,WA,98036,451-555-0188,Ms.,1
1940,5790,Tamara,I,Liu,03.08.1958 0:00:00,S,F,tliu@fineartschool.net,"50 000,00 ₽",2,1,Partial Co,Professional,0,2,3539 Harris Circle,null,Marysville,WA,98270,630-555-0111,Ms.,1
1941,8484,Todd,null,Liu,17.07.1962 0:00:00,M,M,tliu@lucernepublishing.com,"10 000,00 ₽",2,1,High Schoo,Manual,1,2,Ohms Road,null,Houston,TX,77003,1 (11) 500 555-0183,Mr.,4
1942,14192389249,Taylor,null,Long,11.04.1962 0:00:00,M,F,tlong@blueyonderairlines.com,"60 000,00 ₽",2,1,High Schoo,Professional,1,2,3257 Toyon Dr.,null,Concord,CA,94519,110-555-0170,Ms.,4
1943,4532,Tabitha,null,Lopez,12.03.1984 0:00:00,M,F,tlopez@litwareinc.com,"60 000,00 ₽",2,0,Graduate D,Professional,0,0,7085 North 29th St,null,Oregon City,OR,97045,908-555-0141,Ms.,1
1944,1686,Tommy,W,Luo,01.11.1966 0:00:00,M,M,tluo@baldwinmuseumofscience.com,"10 000,00 ₽",1,0,Partial Co,Manual,1,0,7600 Tupelp Drive,null,Colma,CA,94014,1 (11) 500 555-0195,Mr.,4
1945,7538,Tracy,J,Luo,23.05.1986 0:00:00,M,F,tluo@cohovineyard.com,"30 000,00 ₽",0,0,High Schoo,Skilled Manual,1,2,8671 Westwood Lane,null,Palo Alto,CA,94303,683-555-0118,Ms.,4
1946,4522,Tabitha,null,Madan,25.12.1986 0:00:00,S,F,tmadan@cpandl.com,"30 000,00 ₽",0,0,Partial Hi,Clerical,0,2,6474 Helen Ave.,null,Concord,CA,94519,269-555-0198,Ms.,4
1947,4518,Tabitha,null,Malhotra,04.05.1957 0:00:00,M,F,tmalhotra@adventure-works.com,"90 000,00 ₽",5,0,Partial Hi,Skilled Manual,0,2,3861 Las Lomas Way,null,Chula Vista,CA,91910,1 (11) 500 555-0121,Ms.,4
1948,2844,Tyrone,O,Martin,03.02.1957 0:00:00,M,M,tmartin@litwareinc.com,"120 000,00 ₽",5,5,High Schoo,Management,0,4,3187 Westwood Court,#73,W. Linn,OR,97068,1 (11) 500 555-0198,Mr.,1
1949,6877,Teresa,J,Moreno,03.03.1964 0:00:00,M,F,tmoreno@lucernepublishing.com,"20 000,00 ₽",1,0,Bachelors,Clerical,0,0,8291 Cunningham Way,null,Memphis,TN,38103,1 (11) 500 555-0177,Ms.,5
1950,2827,Theodore,R,Munoz,09.01.1956 0:00:00,S,M,tmunoz@adatum.com,"10 000,00 ₽",5,0,High Schoo,Skilled Manual,1,2,3294 Buena Vista,null,Lemon Grove,AZ,85284,1 (11) 500 555-0122,Mr.,4
1951,5276,Tamara,W,Nara,19.07.1988 0:00:00,S,F,tnara@margiestravel.com,"40 000,00 ₽",0,0,High Schoo,Skilled Manual,0,2,5086 Nottingham Place,null,Duvall,WA,98019,879-555-0199,Ms.,1
1952,6231,Theresa,C,Ortega,27.08.1977 0:00:00,M,F,tortega@consolidatedmessenger,"30 000,00 ₽",1,0,Bachelors,Clerical,1,0,Turfway Retail Center,null,Florence,KY,41042,1 (11) 500 555-0161,Ms.,0
1953,6294,Tanya,null,Ortega,31.12.1961 0:00:00,S,F,tortega@cpandl.com,"70 000,00 ₽",5,2,Partial Co,Professional,0,2,7585 St. George Dr,null,Concord,CA,94519,955-555-0116,Ms.,4
1954,3445,Terrance,M,Patel,24.07.1979 0:00:00,S,M,tpatel@adatum.com,"50 000,00 ₽",1,1,Bachelors,Skilled Manual,1,1,4691 Frisbie Court,null,Berkeley,CA,94704,786-555-0131,Mr.,4
1955,7406,Tina,G,Patel,25.05.1969 0:00:00,S,F,tpatel@northwindtraders.com,"30 000,00 ₽",3,0,Bachelors,Clerical,0,0,7990 Ocean Beach Hwy.,null,Longview,WA,98632,1 (11) 500 555-0166,Ms.,1
1956,3166,Tammy,null,Perez,14.08.1963 0:00:00,S,F,tperez@adventure-works.com,"30 000,00 ₽",1,0,High Schoo,Clerical,1,1,5254 Daylight Place,null,Chula Vista,CA,91910,534-555-0170,Ms.,4
1957,35131429433,Trinity,null,Peterson,03.01.1970 0:00:00,M,F,tpeterson@adventure-works.com,"80 000,00 ₽",5,4,Partial Co,Professional,1,4,266 H Street,null,Burlingame,CA,94010,933-555-0110,Ms.,4
1958,3453,Terrance,null,Prasad,13.03.1953 0:00:00,S,M,tprasad@cohovineyard.com,"50 000,00 ₽",2,0,Graduate D,Management,1,1,598 Marfargoa Drive,null,Fremont,CA,94536,1 (11) 500 555-0119,Mr.,4
1959,5277,Tamara,H,Rai,07.09.1954 0:00:00,M,F,trai@lucernepublishing.com,"30 000,00 ₽",5,0,Partial Hi,Skilled Manual,1,3,4414 Marion Ct.,null,Ballard,WA,98107,481-555-0188,Ms.,1
1960,3710,Tasha,I,Raje,02.10.1982 0:00:00,M,F,traje@lucernepublishing.com,"50 000,00 ₽",0,0,Partial Co,Skilled Manual,1,1,6425 Nw Loop 410,null,San Antonio,TX,78204,538-555-0157,Ms.,4
1961,7417,Tina,null,Raman,30.09.1972 0:00:00,M,F,traman@margiestravel.com,"50 000,00 ₽",4,2,Bachelors,Professional,1,2,233 Waterview Terr.,null,Bellingham,WA,98225,199-555-0187,Ms.,1
1962,4527,Tabitha,null,Raman,04.03.1972 0:00:00,S,F,traman@northwindtraders.com,"30 000,00 ₽",1,0,Partial Co,Clerical,1,1,6165 Silverwood Drive,null,Kirkland,WA,98033,1 (11) 500 555-0163,Ms.,1
1963,66257853500,Timothy,null,Richardson,10.05.1971 0:00:00,S,M,trichardson@woodgrovebank.com,"80 000,00 ₽",5,4,Partial Co,Professional,0,3,977 Delta View Ln.,null,Yakima,WA,98901,828-555-0180,Mr.,1
1964,73070004600,Timothy,null,Roberts,08.12.1963 0:00:00,S,M,troberts@blueyonderairlines.com,"10 000,00 ₽",2,0,Partial Co,Manual,0,1,4222 San Jose Dr.,null,Concord,CA,94519,1 (11) 500 555-0110,Mr.,4
1965,2854,Tyrone,C,Romero,13.08.1962 0:00:00,M,M,tromero@lucernepublishing.com,"10 000,00 ₽",2,1,Partial Hi,Clerical,1,2,90025 Sterling St,null,Irving,TX,75061,1 (11) 500 555-0116,Mr.,4
1966,4561,Tabitha,A,Rubio,01.10.1973 0:00:00,S,F,trubio@adatum.com,"130 000,00 ₽",0,1,Graduate D,Management,1,1,574 Atlanta Highway,null,Montgomery,AL,36104,1 (11) 500 555-0116,Ms.,5
1967,14006276100,Taylor,W,Sanchez,06.02.1976 0:00:00,S,F,tsanchez@contoso.com,"50 000,00 ₽",1,0,Partial Co,Skilled Manual,1,1,7413 Alpine Drive,null,Torrance,CA,90505,939-555-0169,Ms.,4
